Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","1999","1999","7021","Annual value","USD","158.3","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","1999","1999","7021","Annual value","USD","520.1","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1033","Meat live weight, goat","1999","1999","7021","Annual value","USD","600.2","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","1999","1999","7021","Annual value","USD","1490.9","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","1999","1999","7021","Annual value","USD","436.5","*","Unofficial figure"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","79","Millet","1999","1999","7021","Annual value","USD","126.7","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","328","Seed cotton","1999","1999","7021","Annual value","USD","519.7","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","289","Sesame seed","1999","1999","7021","Annual value","USD","476.4","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","83","Sorghum","1999","1999","7021","Annual value","USD","84.9","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","15","Wheat","1999","1999","7021","Annual value","USD","252.9","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","767","Cotton lint","2000","2000","7021","Annual value","USD","1805.7","*","Unofficial figure"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","329","Cottonseed","2000","2000","7021","Annual value","USD","180.6","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","2000","2000","7021","Annual value","USD","338.2","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1182","Honey, natural","2000","2000","7021","Annual value","USD","1944.6","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1138","Meat live weight, camel","2000","2000","7021","Annual value","USD","1043.6","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2000","2000","7021","Annual value","USD","679.6","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1033","Meat live weight, goat","2000","2000","7021","Annual value","USD","432.4","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2000","2000","7021","Annual value","USD","1287.9","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1127","Meat, camel","2000","2000","7021","Annual value","USD","1555.7","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2000","2000","7021","Annual value","USD","777.8","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1163","Meat, game","2000","2000","7021","Annual value","USD","2722.5","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","977","Meat, sheep","2000","2000","7021","Annual value","USD","1944.6","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1020","Milk, whole fresh goat","2000","2000","7021","Annual value","USD","476.4","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","79","Millet","2000","2000","7021","Annual value","USD","655.1","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","27","Rice, paddy","2000","2000","7021","Annual value","USD","388.9","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","328","Seed cotton","2000","2000","7021","Annual value","USD","595.9","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","289","Sesame seed","2000","2000","7021","Annual value","USD","435.2","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","83","Sorghum","2000","2000","7021","Annual value","USD","165.6","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","15","Wheat","2000","2000","7021","Annual value","USD","271.9","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","767","Cotton lint","2001","2001","7021","Annual value","USD","1583.6","*","Unofficial figure"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","329","Cottonseed","2001","2001","7021","Annual value","USD","158.4","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","2001","2001","7021","Annual value","USD","217.1","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1182","Honey, natural","2001","2001","7021","Annual value","USD","3092.4","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2001","2001","7021","Annual value","USD","781.4","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1033","Meat live weight, goat","2001","2001","7021","Annual value","USD","356.6","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2001","2001","7021","Annual value","USD","1016.4","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1166","Meat nes","2001","2001","7021","Annual value","USD","966.4","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1127","Meat, camel","2001","2001","7021","Annual value","USD","1836.1","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","867","Meat, cattle","2001","2001","7021","Annual value","USD","1825.7","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2001","2001","7021","Annual value","USD","1159.6","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1163","Meat, game","2001","2001","7021","Annual value","USD","3092.4","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","977","Meat, sheep","2001","2001","7021","Annual value","USD","2237.4","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1130","Milk, whole fresh camel","2001","2001","7021","Annual value","USD","193.3","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1020","Milk, whole fresh goat","2001","2001","7021","Annual value","USD","473.5","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","79","Millet","2001","2001","7021","Annual value","USD","265.9","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","430","Okra","2001","2001","7021","Annual value","USD","431.6","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","403","Onions, dry","2001","2001","7021","Annual value","USD","170.4","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2001","2001","7021","Annual value","USD","170.4","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","116","Potatoes","2001","2001","7021","Annual value","USD","616.5","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","27","Rice, paddy","2001","2001","7021","Annual value","USD","386.5","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","328","Seed cotton","2001","2001","7021","Annual value","USD","522.7","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","289","Sesame seed","2001","2001","7021","Annual value","USD","340.3","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","83","Sorghum","2001","2001","7021","Annual value","USD","192.1","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2001","2001","7021","Annual value","USD","477","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","674","Tea nes","2001","2001","7021","Annual value","USD","332.4","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","388","Tomatoes","2001","2001","7021","Annual value","USD","883.3","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","15","Wheat","2001","2001","7021","Annual value","USD","247.6","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","486","Bananas","2002","2002","7021","Annual value","USD","284.8","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","176","Beans, dry","2002","2002","7021","Annual value","USD","569.7","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","181","Broad beans, horse beans, dry","2002","2002","7021","Annual value","USD","369.5","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","125","Cassava","2002","2002","7021","Annual value","USD","379.8","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2002","2002","7021","Annual value","USD","759.6","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","767","Cotton lint","2002","2002","7021","Annual value","USD","1459.8","*","Unofficial figure"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","329","Cottonseed","2002","2002","7021","Annual value","USD","146","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","577","Dates","2002","2002","7021","Annual value","USD","170.9","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2002","2002","7021","Annual value","USD","284.8","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2002","2002","7021","Annual value","USD","1329.2","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","406","Garlic","2002","2002","7021","Annual value","USD","759.6","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","507","Grapefruit (inc. pomelos)","2002","2002","7021","Annual value","USD","288","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","2002","2002","7021","Annual value","USD","188.2","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1182","Honey, natural","2002","2002","7021","Annual value","USD","3038.2","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","497","Lemons and limes","2002","2002","7021","Annual value","USD","483.8","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","56","Maize","2002","2002","7021","Annual value","USD","425.4","","Official data"
